shop_id,good_num,cmmt_num,consume,offer_cnt,ord_cnt
2783,61.0,74.0,,0,251
2784,920.0,967.0,359079.19,213,1565
2785,135.0,140.0,,2,609
2786,118.0,130.0,,62,250
2787,449.0,532.0,125602.58999999997,575,1736
2788,1530.0,1545.0,11639.189999999999,182,483
2789,239.0,248.0,0.0,8,788
2790,662.0,718.0,38125.93,1659,1682
2791,269.0,280.0,589727.4700000001,94,386
2792,918.0,996.0,1692256.9499999997,10,3482
2793,56.0,56.0,,71,82
2794,208.0,245.0,,5,970
2795,104.0,129.0,,44,473
2796,624.0,635.0,,192,330
2797,214.0,250.0,,8,1085
2798,263.0,335.0,,122,1234
2799,792.0,804.0,514.38,272,1152
2800,435.0,502.0,1735282.1600000001,88,1692
2801,2133.0,2160.0,121972.53,1740,3368
2802,275.0,299.0,,134,714
2803,150.0,157.0,13040.880000000001,12,394
2804,433.0,448.0,,253,918
2805,490.0,566.0,1822700.4400000009,674,1448
2806,359.0,381.0,6.49,249,603
2807,630.0,726.0,2510477.679999999,277,2536
2808,501.0,560.0,,0,2039
2809,1414.0,1422.0,,726,924
2810,725.0,922.0,,65,3258
2811,9418.0,9427.0,,1877,1895
2812,261.0,279.0,824328.02,795,834
2813,14252.0,14314.0,127091.47999999997,2985,4669
2814,22120.0,22181.0,,5120,7130
2815,7398.0,8113.0,138014.86,6320,11287
2816,1557.0,1576.0,,1553,1580
2817,2626.0,2686.0,,3114,5083
2818,2348.0,2360.0,,1154,1780
2819,122.0,152.0,2911656.6100000003,14,694
2820,1898.0,1939.0,2812.5699999999997,1564,1950
2821,847.0,873.0,594945.1399999999,637,1618
2822,378.0,534.0,,1574,2108
2823,84.0,91.0,,232,237
2824,2837.0,2856.0,,4248,4592
2825,3520.0,3527.0,54770.47,914,1114
2826,169.0,173.0,67934.04,217,496
2827,1054.0,1170.0,2181412.91,238,3404
2828,50.0,52.0,,40,162
2829,310.0,321.0,,78,316
2830,1538.0,1883.0,,561,5503
2831,175.0,197.0,,0,542
2832,375.0,399.0,7216.21,321,599
2833,437.0,478.0,,862,870
2834,87.0,91.0,,85,238
2835,386.0,406.0,561819.56,596,1254
2836,119.0,124.0,,5,227
2837,216.0,244.0,47824.33,166,413
2838,138.0,158.0,1515200.7199999997,430,599
2839,22.0,25.0,,13,47
2840,317.0,330.0,103244.81999999999,166,761
2841,3669.0,3818.0,1236385.3299999996,3651,12006
2842,65.0,67.0,,0,163
2843,734.0,757.0,429006.05,1922,2054
2844,4598.0,4636.0,20184.56,2329,4267
2845,865.0,884.0,246919.71000000002,1385,1560
2846,44.0,50.0,14060.81,56,216
2847,13587.0,13637.0,,1064,1829
2848,3273.0,3672.0,,1276,7106
2849,1104.0,1200.0,485881.62999999995,5455,5476
2850,5663.0,5748.0,394518.69000000006,2640,4230
2851,1902.0,1929.0,783643.8699999999,646,1066
2852,350.0,357.0,21096.800000000003,550,576
2853,376.0,396.0,340052.13000000006,501,1406
2854,362.0,404.0,,217,834
2855,4275.0,5042.0,152426.89,2592,4786
2856,11021.0,11220.0,,4475,4792
2857,40.0,43.0,,31,39
2858,55.0,65.0,,0,193
2859,6894.0,6925.0,,4500,4697
2860,1010.0,1033.0,,0,1539
2861,1739.0,1971.0,,558,3862
2862,2247.0,2349.0,242859.11999999997,3452,4054
2863,41.0,46.0,,18,176
2864,36.0,41.0,,34,75
2865,6598.0,6624.0,,2918,3783
2866,40.0,40.0,,50,120
2867,107.0,116.0,,234,290
2868,3660.0,3663.0,,2175,2244
2869,2663.0,2830.0,,4102,4128
2870,16.0,22.0,,142,147
2871,38.0,42.0,252202.25000000006,103,133
2872,101.0,117.0,,48,367
2873,373.0,383.0,,544,1076
2874,85.0,91.0,,276,277
2875,991.0,1038.0,3134467.19,821,2130
2876,2585.0,2885.0,,7079,7280
2877,911.0,1007.0,,43,2325
2878,338.0,389.0,,0,1254
2879,1169.0,1193.0,94.02000000000001,1049,3307
2880,528.0,546.0,610868.8499999997,798,1300
2881,586.0,660.0,,859,1900
2882,297.0,344.0,,772,1023
2883,4274.0,4433.0,246253.13999999996,914,4327
2884,85.0,90.0,129738.42000000003,2,223
2885,165.0,236.0,,0,990
2886,8682.0,8710.0,4616.56,2586,3679
2887,7914.0,7965.0,,5355,9239
2888,83.0,84.0,,127,131
2889,54.0,61.0,680.9099999999999,0,156
2890,31835.0,31891.0,,5197,6536
2891,90.0,92.0,11981.739999999998,319,335
2892,1366.0,1582.0,39409.200000000004,1047,3693
2893,2201.0,2221.0,101.2,2058,2105
2894,5592.0,5807.0,4769685.630000001,2063,3688
2895,178.0,192.0,614598.6500000004,381,389
2896,397.0,413.0,364213.17000000004,0,982
2897,1863.0,1891.0,171651.25,439,1292
2898,5225.0,5317.0,140529.95,6095,6748
2899,89.0,97.0,,0,214
2900,358.0,364.0,,444,467
2901,7752.0,7763.0,,902,1243
2902,254.0,295.0,,20,904
2903,1012.0,1016.0,,397,620
2904,273.0,380.0,,396,1098
2905,3247.0,3301.0,,766,4472
2906,48.0,52.0,,0,207
2907,507.0,543.0,,325,678
2908,6.0,7.0,,2,35
2909,517.0,531.0,,1578,2151
2910,16.0,16.0,,0,64
2911,126.0,131.0,2521160.55,59,720
2912,184.0,198.0,,218,310
2913,29.0,32.0,,3,126
2914,1104.0,1116.0,451.93000000000006,93,657
2915,1738.0,1757.0,308594.21,1105,1781
2916,97.0,113.0,,126,199
2917,3560.0,3615.0,,2901,3794
2918,456.0,485.0,37015.12,353,1111
2919,182.0,194.0,117442.03,248,552
2920,2104.0,2330.0,7264.070000000001,3299,5734
2921,290.0,310.0,,750,766
2922,3553.0,3673.0,,2868,2889
2923,228.0,290.0,,119,966
2924,439.0,544.0,,1393,2005
2925,38.0,44.0,36804.03,142,146
2926,5850.0,5918.0,,2111,3324
2927,1057.0,1143.0,451635.2699999999,0,3454
2928,4392.0,4399.0,,1637,3412
2929,101.0,134.0,,0,343
2930,479.0,516.0,802472.51,270,2578
2931,6078.0,6128.0,,61,5996
2932,248.0,302.0,,44,998
2933,356.0,391.0,89122.47,453,1383
2934,954.0,1167.0,73549.33,5954,6012
2935,8335.0,8340.0,36180.3,1062,1382
2936,7970.0,8034.0,,3797,7078
2937,1562.0,1605.0,,780,1544
2938,160.0,168.0,9340.13,0,391
2939,1302.0,1336.0,799.64,2532,2534
2940,7450.0,7493.0,,2207,3155
2941,3089.0,3104.0,536300.9399999998,2967,3386
2942,76280.0,76298.0,2737970.230000001,12011,13700
2943,123.0,128.0,441473.05000000005,257,272
2944,112.0,130.0,20670.25,47,692
2945,301.0,330.0,104390.64999999998,0,1135
2946,12053.0,12142.0,,4485,6112
2947,46.0,46.0,,35,122
2948,163.0,169.0,,65,472
2949,2931.0,3127.0,,482,5315
2950,3473.0,3549.0,224146.63999999996,1601,3358
2951,348.0,360.0,,732,972
2952,139.0,143.0,491748.66,240,298
2953,1927.0,1938.0,8341.0,60,1232
2954,97.0,120.0,,450,540
2955,181.0,183.0,9547.769999999997,371,538
2956,787.0,907.0,,1983,3146
2957,3015.0,3114.0,10405.33,2086,4052
2958,718.0,937.0,20797.219999999994,1603,4358
2959,19.0,25.0,,19,78
2960,1220.0,1335.0,2373514.5700000003,1626,1852
2961,201.0,215.0,,778,797
2962,2837.0,2846.0,,869,1171
2963,5350.0,5389.0,,1427,2363
2964,389.0,398.0,67454.52,388,754
2965,145.0,152.0,,6,508
2966,352.0,373.0,,400,902
2967,196.0,226.0,38532.15,288,433
2968,6746.0,6761.0,,1834,2249
2969,4775.0,4842.0,294296.9,5352,5511
2970,507.0,552.0,,0,1518
2971,70372.0,70394.0,,2479,3063
2972,2407.0,2490.0,1856309.4400000002,5045,5369
2973,588.0,620.0,100747.02000000003,1720,1955
2974,730.0,876.0,1039.76,161,2762
2975,363.0,372.0,36052.950000000004,582,629
2976,396.0,404.0,,1605,1664
2977,20.0,20.0,,0,44
2978,996.0,1030.0,962824.2799999998,2036,2118
2979,145.0,157.0,,314,337
2980,153.0,157.0,,30,502
2981,38.0,38.0,,3,103
2982,2521.0,2563.0,4360.99,5698,7912
2983,824.0,845.0,311135.4700000001,802,1843
2984,408.0,421.0,20301.17,462,802
2985,264.0,270.0,,480,490
2986,54.0,61.0,,0,375
2987,95.0,99.0,38916.23,150,150
2988,443.0,488.0,,1058,1547
2989,1703.0,1722.0,,1216,2536
2990,554.0,562.0,19068.670000000002,1075,1254
2991,127.0,147.0,,161,349
2992,951.0,1041.0,,201,2762
2993,387.0,392.0,33516.68000000001,189,289
2994,854.0,971.0,,513,1912
2995,5690.0,5706.0,13650.880000000003,2961,3341
2996,491.0,602.0,,1615,2319
2997,1105.0,1111.0,78561.06000000003,0,706
2998,89.0,98.0,,351,442
2999,258.0,272.0,,640,649
3000,510.0,618.0,,61,2665
