shop_id,good_num,cmmt_num,consume,offer_cnt,ord_cnt,sale_amt_3m,sale_amt_3m
2223,199,202,107128.04,429,439,34216.78,34216.78
2224,1201,1206,23541.51,772,1269,79808.75,79808.75
2225,946,1004,,326,2736,309973.5,309973.5
2226,1773,1839,503429.04,686,1842,174114.09,174114.09
2227,73,87,,6,178,29024.89,29024.89
2228,271,275,135535.82,555,645,40032.56,40032.56
2229,288,347,7078345.56,68,2208,204917.01,204917.01
2230,537,577,482343.18,303,1510,339959.86,339959.86
2231,8049,8054,,1956,1976,200238.97,200238.97
2232,43,46,,116,135,27840.47,27840.47
2233,319,342,,114,547,31364.33,31364.33
2234,1359,1374,,683,958,63679.11,63679.11
2235,48,61,,0,231,40902.13,40902.13
2236,153,153,252965.41,22,264,81826.56,81826.56
2237,299,389,13683.23,404,1429,49308.7,49308.7
2238,366,392,,16,653,54849.21,54849.21
2239,49,58,,0,190,27464.66,27464.66
2240,55,62,,0,203,160869.65,160869.65
2241,8149,8304,5622.75,4415,8102,356121.16,356121.16
2242,2415,2427,11730.39,379,738,35354.63,35354.63
2243,262,285,,673,700,218427.99,218427.99
2244,1176,1262,43070.38,896,1937,58833.85,58833.85
2245,484,516,158923.92,725,994,140516.46,140516.46
2246,1867,1874,,1536,1696,110735.24,110735.24
2247,261,293,,2,827,34424.99,34424.99
2248,93,109,,267,318,54335.46,54335.46
2249,6443,6481,,1027,1908,430951.22,430951.22
2250,156,187,,91,464,89253.55,89253.55
2251,621,776,,2940,3582,77789.54,77789.54
2252,927,949,2523506.13,2535,2794,177428.93,177428.93
2253,132,152,,16,566,63708.82,63708.82
2254,78,90,,46,296,31031.96,31031.96
2255,4328,4339,,1625,3116,662906.7,662906.7
2256,181,197,,238,594,86737.69,86737.69
2257,406,412,150625.63,0,860,53418.65,53418.65
2258,176,189,1459486.12,446,744,131974.51,131974.51
2259,544,561,13053.71,0,1217,78768.87,78768.87
2260,617,786,,686,3442,133908.64,133908.64
2261,260,276,,0,564,30120.11,30120.11
2262,174,242,,1030,1042,70263.85,70263.85
2263,359,362,3014.42,397,665,51872.88,51872.88
2264,2588,2621,2030340.4,3041,3909,300216.53,300216.53
2265,153,161,,131,292,48481.92,48481.92
2266,484,503,1650.41,1154,1333,208779.18,208779.18
2267,70,72,,30,284,13799.68,13799.68
2268,63,72,,34,361,31085.57,31085.57
2269,2718,2829,,8394,8399,356415.82,356415.82
2270,1544,1603,1633356.38,4598,4714,190078.92,190078.92
2271,1572,1582,162586.54,1675,1712,101341.61,101341.61
2272,28,35,,0,135,17731.61,17731.61
2273,1381,1404,,292,1122,47046.41,47046.41
2274,1826,2090,,1965,3159,70789.01,70789.01
2275,1291,1308,,3650,4160,268602.62,268602.62
2276,463,574,,619,1835,115187.8,115187.8
2277,555,563,,393,911,114558.34,114558.34
2278,6806,6817,,3282,3312,434525.13,434525.13
2279,1028,1074,,359,2431,326632.25,326632.25
2280,1235,1348,3930532.77,657,1834,131831.62,131831.62
2281,10225,10738,,17139,18306,484677.21,484677.21
2282,110,137,,74,579,32525.29,32525.29
2283,26,29,296.57,0,124,19674.25,19674.25
2284,8621,8788,,550,5127,342911,342911
2285,206,213,42746.75,117,389,39783.95,39783.95
2286,200,214,352362.68,376,621,33577.67,33577.67
2287,2388,2394,,0,1601,198697.57,198697.57
2288,304,309,,596,598,41320.89,41320.89
2289,1835,1854,,39,1562,115833.36,115833.36
2290,127,134,,122,221,19692.42,19692.42
2291,2392,2412,33776.84,817,1754,303795.22,303795.22
2292,342,360,134626.41,517,532,63755.65,63755.65
2293,5810,5894,,5990,7058,418936.43,418936.43
2294,15,15,37682.2,57,58,46407.95,46407.95
2295,90,102,,70,299,15922.85,15922.85
2296,3468,3486,,2196,2622,154793.41,154793.41
2297,132,141,678669.96,570,641,331744.91,331744.91
2298,44,55,,88,228,33893.07,33893.07
2299,4934,5333,,11086,12069,220093.86,220093.86
2300,1470,1504,2053815.23,2282,2291,232391.47,232391.47
2301,7773,7854,,1960,7450,216908.78,216908.78
2302,321,383,,1954,2306,48286.99,48286.99
2303,1108,1125,68552.98,634,1105,39024.73,39024.73
2304,147,182,,0,539,26889.05,26889.05
2305,287,322,,127,1194,51153.97,51153.97
2306,91,100,,0,379,21057.17,21057.17
2307,109,123,,163,178,28246.02,28246.02
2308,635,732,,0,2782,185592.96,185592.96
2309,87,93,,1,322,55807.32,55807.32
2310,2338,2383,,582,3778,376437.35,376437.35
2311,3684,3697,403808.16,3187,3207,429554.72,429554.72
2312,47,47,79628.96,148,153,39193.31,39193.31
2313,144,184,,0,724,41383.66,41383.66
2314,66,66,,15,65,14665,14665
2315,263,291,,1069,1196,88739.43,88739.43
2316,998,1180,,233,4611,137919.57,137919.57
2317,1713,1724,,0,692,170942.17,170942.17
2318,2910,2918,8963.11,1802,1919,146535.32,146535.32
2319,12097,12100,0,746,1117,61938.38,61938.38
2320,132,137,,113,181,21111.42,21111.42
2321,908,923,1182779.27,547,1367,170341.41,170341.41
2322,5193,5197,,1719,1923,352981.87,352981.87
2323,124,140,,0,477,36442.8,36442.8
2324,244,264,212873.38,1006,1054,82035.84,82035.84
2325,110,114,,161,245,141781.82,141781.82
2326,1665,1706,,1867,3594,446222.31,446222.31
2327,55,57,,11,157,38927.27,38927.27
2328,589,618,,181,743,44611,44611
2329,113,116,8748.02,166,215,63674.75,63674.75
2330,1295,1312,,886,1384,342802.92,342802.92
2331,1384,1426,2352106.58,809,1622,115359.68,115359.68
2332,495,510,1099633.25,753,1127,124338.56,124338.56
2333,109,111,,163,182,29988.3,29988.3
2334,485,504,378115.1,672,1133,89131.31,89131.31
2335,92,93,0,90,184,19945.17,19945.17
2336,1757,1886,2390270.53,4508,5225,296129.82,296129.82
2337,12855,12887,192359.36,2477,3294,109728.76,109728.76
2338,95,102,,193,228,45167.36,45167.36
2339,1682,1688,,1310,1782,144870.19,144870.19
2340,3168,3174,,1479,1510,145684.46,145684.46
2341,613,623,77334.09,166,566,32938.2,32938.2
2342,579,579,123697.39,1068,1069,75885.13,75885.13
2343,78,86,,105,410,36602.21,36602.21
2344,1532,1555,,2147,2627,154295.87,154295.87
2345,9738,10514,3547606.36,23256,29375,341798.41,341798.41
2346,10671,11824,,12181,19521,371091.93,371091.93
2347,4106,4131,110345.94,1774,2582,294229.2,294229.2
2348,29,29,,0,101,22343.74,22343.74
2349,115,122,1053779.57,0,428,32396.44,32396.44
2350,380,385,718429.51,502,511,60108.73,60108.73
2351,26,27,,4,143,135047.23,135047.23
2352,529,598,,21,2059,32742.52,32742.52
2353,6434,6444,,1879,2568,254235.62,254235.62
2354,384,438,,0,951,29846.72,29846.72
2355,2202,2256,318668.4,649,2755,166100.92,166100.92
2356,86,87,,0,223,57517.04,57517.04
2357,109,118,,239,270,39165.47,39165.47
2358,2042,2091,2248418.21,1719,2758,219922.49,219922.49
2359,1906,1926,142629.5,655,1135,59743.54,59743.54
2360,1443,1451,,570,719,57196.9,57196.9
2361,909,912,,393,689,43400.56,43400.56
2362,2175,2470,,0,7626,207236.71,207236.71
2363,27,29,,101,113,32038.8,32038.8
2364,1342,1655,,3346,3780,84633.73,84633.73
2365,152,160,419199.57,0,404,111101.71,111101.71
2366,676,800,,479,2668,135535.2,135535.2
2367,1220,1297,1359210.19,1912,2385,98853.04,98853.04
2368,329,351,,910,910,47658.44,47658.44
2369,12258,12336,,4935,6336,686188.96,686188.96
2370,8634,9107,191500.7,14209,17975,462095.42,462095.42
2371,65,77,,148,266,40599,40599
2372,1262,1268,192.51,864,866,71715.67,71715.67
2373,524,641,,1633,1674,34740.17,34740.17
2374,462,548,,0,2018,140452.86,140452.86
2375,15939,15959,192675.54,2778,3515,104517.73,104517.73
2376,279,295,,0,987,75251.95,75251.95
2377,339,353,2390635.31,659,1192,143987.29,143987.29
2378,257,363,175089.62,662,1437,48374.61,48374.61
2379,410,458,,183,1358,79769.48,79769.48
2380,562,693,,235,1510,68040.25,68040.25
2381,3,3,,2,18,35000.68,35000.68
2382,199,200,,194,204,28775.29,28775.29
2383,103,111,,130,285,24299.77,24299.77
2384,621,631,46929.5,140,326,31560.57,31560.57
2385,288,354,7057.41,934,1255,121488.02,121488.02
2386,36,37,178.55,0,167,17022.11,17022.11
2387,2757,2880,10905848.02,3037,3785,460161.8,460161.8
2388,130,138,,311,341,10914.17,10914.17
2389,348,387,1508276.15,164,865,92336.71,92336.71
2390,12274,12338,,2082,2746,190011.99,190011.99
2391,7679,7744,,2822,2909,49415.74,49415.74
2392,1939,1978,411734.78,485,3391,187027.99,187027.99
2393,186,188,,0,234,29443.65,29443.65
2394,268,277,482998.89,136,485,44003.59,44003.59
2395,2465,2770,,6128,6129,139323.7,139323.7
2396,13684,13784,,5866,6781,307395.75,307395.75
2397,3781,4108,3752566.14,4472,5797,205247.58,205247.58
2398,7570,8319,,10099,14682,386879.74,386879.74
2399,6774,6943,,8557,10147,400087.92,400087.92
2400,1407,1484,,1196,1914,147810.47,147810.47
2401,1148,1154,12753.85,696,742,96688.8,96688.8
2402,464,506,,347,1375,118816.96,118816.96
2403,1408,1452,,16,2524,292370.8,292370.8
2404,188,218,,12,856,77183.29,77183.29
2405,245,291,,0,666,30586.77,30586.77
2406,8601,9007,6420730.08,10071,12538,459659.1,459659.1
2407,2328,2379,20607.85,1212,2580,284001.27,284001.27
2408,237,240,732702.56,521,780,77627.14,77627.14
2409,1748,1809,,5908,6037,379405.83,379405.83
2410,63,71,,128,184,21203.92,21203.92
2411,5784,5922,5391975.24,3502,6905,442507.74,442507.74
2412,1053,1193,19645.97,4,3769,98256.46,98256.46
2413,78,88,,234,236,48982.45,48982.45
2414,1859,1883,33508.58,644,668,90207.53,90207.53
2415,725,762,2680540.5,1059,2000,266396.08,266396.08
2416,1354,1357,,1703,1744,120985.92,120985.92
2417,239,263,,0,763,86409.78,86409.78
2418,90,116,,17,330,13900.45,13900.45
2419,273,282,29388.13,1535,1728,62761.28,62761.28
2420,8149,8268,1364914.38,1325,6343,396162.98,396162.98
2421,1186,1207,,3088,3594,183292.35,183292.35
2422,119,139,,1,456,22905.31,22905.31
2423,3648,3659,,2461,3100,281103.52,281103.52
2424,199,215,3263.21,13,732,66528.46,66528.46
2425,439,463,,1176,1186,56171.35,56171.35
2426,417,419,297854.83,1735,1914,166021.13,166021.13
2427,4281,4345,41783.32,4002,4651,474617.78,474617.78
2428,622,652,163334.25,1974,1978,135754.83,135754.83
2429,912,935,,376,2022,169747.01,169747.01
2430,1531,1609,690451.72,1751,3083,162241.89,162241.89
2431,165,194,,12,842,37534.97,37534.97
2432,634,719,,37,1582,110860.04,110860.04
2433,6101,6285,74213.52,4339,4394,190354.6,190354.6
2434,6205,6241,,1136,2250,153797.4,153797.4
2435,217,241,67511.01,1,607,43311.44,43311.44
2436,640,674,79383.5,494,1095,66064.03,66064.03
2437,2085,2126,573114.05,648,1696,159676.14,159676.14
2438,257,292,72369.04,318,1078,38857.23,38857.23
2439,116,127,537803.39,39,414,29005.07,29005.07
2440,6934,7012,0,2144,3734,183904.22,183904.22
2441,373,377,20197.98,53,483,60723.65,60723.65
2442,1853,1923,1351293.93,4863,4871,298444.71,298444.71
2443,347,355,,199,212,30821.34,30821.34
2444,1153,1230,502323.34,50,4344,105635.38,105635.38
2445,4723,4760,75.11,331,3609,133443.57,133443.57
2446,1785,2479,,6178,9361,145047.48,145047.48
2447,163,211,,10,627,20281.2,20281.2
2448,16279,16366,,4359,6269,225846.72,225846.72
2449,130,169,,0,815,30196.1,30196.1
2450,2116,2174,,2177,3117,338466.21,338466.21
2451,1222,1308,1751584.67,688,2091,161077.75,161077.75
2452,610,632,676158.92,1891,1942,443104.33,443104.33
2453,3825,3874,,1709,7464,360866.89,360866.89
2454,8672,8739,,3450,5823,561399.73,561399.73
2455,68,76,5869.5,42,433,82367.56,82367.56
2456,41,43,,0,183,33269.48,33269.48
2457,676,687,,558,926,382976.11,382976.11
2458,331,339,617436.85,130,532,55717.95,55717.95
2459,9393,9399,49601.79,1245,1330,37627.38,37627.38
2460,395,418,70165.43,90,425,39344.38,39344.38
2461,26,27,,0,62,10226.15,10226.15
2462,520,553,2240056.56,167,1152,142647.34,142647.34
2463,303,324,,506,606,60072.55,60072.55
2464,4139,4182,,3861,3881,235728.45,235728.45
2465,1693,1722,8240.38,1328,2205,47352.18,47352.18
2466,1273,1312,239994.02,2918,3090,155024.92,155024.92
2467,838,870,1055985.64,741,1652,234326.09,234326.09
2468,93,123,,0,448,31971.07,31971.07
2469,57,61,,127,274,38958.78,38958.78
2470,9126,9249,,3264,3504,125307.52,125307.52
2471,650,710,3279847.67,1456,1590,317155.13,317155.13
2472,189,217,247498.49,183,466,32162.09,32162.09
2473,70,74,,48,112,13851.6,13851.6
2474,2824,2874,81821.09,3041,6006,521926.21,521926.21
2475,200,230,,201,595,27291.05,27291.05
2476,597,609,90307.54,735,1100,70747.7,70747.7
2477,131,136,539363.57,127,518,91829.7,91829.7
2478,720,779,5623977.46,1080,1371,112719.93,112719.93
2479,4143,4408,286536.82,4736,9376,292012.97,292012.97
2480,1352,1405,,2727,2833,113544.89,113544.89
2481,360,384,,68,784,44503.79,44503.79
2482,367,391,614055.42,56,761,149686.38,149686.38
2483,4022,4032,,847,932,79291.58,79291.58
2484,455,504,,0,662,22634.48,22634.48
2485,248,249,355097.16,424,470,48692.7,48692.7
2486,198,223,29578.86,327,926,53696.22,53696.22
2487,109,112,,0,400,24724.14,24724.14
2488,60,62,,16,81,14547.55,14547.55
2489,61,68,,134,261,11603.84,11603.84
2490,2535,2538,,1240,1760,71559.03,71559.03
2491,1698,1717,234182.27,1125,1279,131324.09,131324.09
2492,1366,1395,2223562.57,1217,1623,295916.15,295916.15
2493,525,551,1563.07,241,938,49564.93,49564.93
2494,1277,1289,,2539,2542,554444.74,554444.74
2495,260,269,372.9,380,490,33924.29,33924.29
2496,386,401,50615.87,1417,1570,210926.6,210926.6
2497,204,209,,781,795,132482.39,132482.39
2498,704,713,189477.38,586,1120,119514.07,119514.07
2499,51,59,23102,156,158,16454.68,16454.68
2500,11424,11470,,1642,1750,129985.53,129985.53
2501,9466,9506,96544.28,5121,5135,279850.97,279850.97
2502,23,26,,39,127,15724.54,15724.54
2503,392,420,625475.05,882,1020,117833.25,117833.25
2504,1574,1647,,505,1831,132949.14,132949.14
2505,744,758,310031.67,698,825,552741.29,552741.29
2506,556,585,239842.53,167,1428,140945.89,140945.89
2507,1135,1172,,1397,1716,98643.48,98643.48
2508,420,457,,514,1727,174700.27,174700.27
2509,141,167,1783334.45,0,853,68423.78,68423.78
2510,3841,3844,38927.17,2313,3095,172471.84,172471.84
2511,407,440,,42,653,11999.15,11999.15
2512,246,282,,1430,1497,34243.68,34243.68
2513,1204,1284,183559.58,127,3040,261421.47,261421.47
2514,124,132,,444,499,95438.3,95438.3
2515,120,144,,12,475,29193.64,29193.64
2516,388,396,,29,1012,151489.19,151489.19
2517,87,93,,126,128,22829.4,22829.4
2518,4543,4596,176902.08,1694,2300,103873,103873
2519,36040,36234,,7718,8526,673397.75,673397.75
2520,2155,2197,139700.04,4736,4842,602883.02,602883.02
2521,85,87,26884.63,96,334,77907.09,77907.09
2522,563,694,,425,2157,61586.28,61586.28
2523,682,698,,94,916,93330.46,93330.46
2524,84,95,,11,286,31814.97,31814.97
2525,51,59,,162,245,23096.19,23096.19
2526,3922,4351,,10819,10862,224268.23,224268.23
2527,141,142,,259,269,11575.6,11575.6
2528,1577,1601,,1506,1812,124470.97,124470.97
2529,2136,2344,,0,4867,125285.02,125285.02
2530,77,77,,155,186,15299.99,15299.99
2531,83,89,,7,293,119092.83,119092.83
2532,816,860,,0,3668,86933.69,86933.69
2533,3569,3598,,2545,3107,244330.98,244330.98
2534,1635,1711,100021.3,569,2067,173814.84,173814.84
2535,363,369,22461.27,87,1397,96369.36,96369.36
2536,649,677,128952.71,668,1357,81946.32,81946.32
2537,274,292,,0,626,108431.4,108431.4
2538,5,5,,14,17,11023.2,11023.2
2539,666,691,21379.17,117,854,71803.1,71803.1
2540,462,489,225723.05,690,745,188632.73,188632.73
2541,251,259,,0,257,49843.92,49843.92
2542,47,47,,67,98,8823.51,8823.51
2543,73,76,218588.72,167,167,44385.61,44385.61
2544,1678,1701,193087.24,3303,5032,533805.94,533805.94
2545,269,280,,72,254,25489.47,25489.47
2546,994,1010,214425.44,328,934,35505.71,35505.71
2547,8307,8510,3972305.86,4008,6126,248595.18,248595.18
2548,879,1007,,470,3377,222174.52,222174.52
2549,235,243,376560.48,549,736,123690.51,123690.51
2550,266,297,,240,519,65490.98,65490.98
2551,1742,1799,140128.97,597,3053,178707.08,178707.08
2552,58,62,,163,208,38375.53,38375.53
2553,376,396,145566.36,257,849,46525.68,46525.68
2554,6907,6914,32451.53,1140,1354,43214.39,43214.39
2555,105,112,,0,423,56795.16,56795.16
2556,301,309,,613,1100,123039.25,123039.25
2557,580,598,1838649.57,967,1921,233329.05,233329.05
2558,1484,1486,,2450,2729,167815.76,167815.76
2559,574,576,248.39,161,449,43667.01,43667.01
2560,49,49,,3,174,34859.44,34859.44
2561,263,287,,340,717,39011.35,39011.35
2562,831,852,,1070,1088,65804.68,65804.68
2563,4867,4893,,232,3590,164467.01,164467.01
2564,153,166,88056.71,227,241,43516.19,43516.19
2565,49,57,,110,203,37799.59,37799.59
2566,1071,1145,,497,1641,171172.61,171172.61
2567,157,185,0,23,512,24534.34,24534.34
2568,101,114,537607.44,62,450,19343.79,19343.79
2569,8019,8043,,271,636,44015.98,44015.98
2570,636,636,,96,167,8734.34,8734.34
2571,1609,1676,1044628.18,496,1668,206699.22,206699.22
2572,45,48,,116,186,17992.61,17992.61
2573,198,254,2331413.84,216,903,77070.69,77070.69
2574,138,153,,29,670,164485.68,164485.68
2575,72,80,,110,192,31715.03,31715.03
2576,41,42,231609.61,81,131,38537.58,38537.58
2577,90,107,1288726.01,0,337,71512.85,71512.85
2578,3231,3243,1270227.76,959,974,175053.28,175053.28
2579,363,376,,99,705,75515.22,75515.22
2580,32,32,,97,110,70908.26,70908.26
2581,442,521,,1327,2227,58491.49,58491.49
2582,10,11,,33,54,42820.82,42820.82
2583,190,194,0,586,607,193892.74,193892.74
2584,8116,8650,2438433.31,1816,26838,524364.89,524364.89
2585,297,312,,419,536,67872.04,67872.04
2586,277,363,333150.08,2127,2127,170253.45,170253.45
2587,212,228,280881.85,130,519,30998.93,30998.93
2588,2338,2376,9759,1008,1596,100867.92,100867.92
2589,4351,4355,234.16,3461,3835,305493,305493
2590,128,134,,355,355,18463.07,18463.07
2591,207,222,108213.79,4,459,45611.89,45611.89
2592,105,108,,328,520,41783.01,41783.01
2593,1503,1524,569848.77,1178,3425,166377.28,166377.28
2594,4753,4898,788.83,3563,4594,213555.2,213555.2
2595,16,16,,16,28,24509.06,24509.06
2596,11706,11733,,918,1549,43307.72,43307.72
2597,110,120,,97,178,16524.72,16524.72
2598,98,102,,179,202,36196.99,36196.99
2599,94,101,,0,425,38418.48,38418.48
2600,286,290,,37,186,20043.42,20043.42
2601,955,986,494625.76,557,1498,70947.8,70947.8
2602,6701,6984,764405.52,2274,9321,374076.84,374076.84
2603,3608,3963,9901368.69,4814,10157,232948.2,232948.2
2604,91,100,9290.24,55,248,30981.58,30981.58
2605,265,287,0,339,502,32614.2,32614.2
2606,2829,2843,26166.32,699,992,44557.64,44557.64
2607,101,105,,156,197,27184.66,27184.66
2608,4587,4595,,1586,1711,314768.89,314768.89
2609,304,304,,100,128,10745.83,10745.83
2610,1881,1928,50346.94,1878,2771,148509.39,148509.39
2611,37,45,,1,159,23957.66,23957.66
2612,66,72,,4,167,26718.83,26718.83
2613,71,85,,275,366,39882.9,39882.9
2614,7781,7796,,4192,4550,492748.36,492748.36
2615,1466,1484,555074.86,150,1179,240959.88,240959.88
2616,207,226,35880.86,0,726,64763.15,64763.15
2617,5110,5175,,2730,2877,65838.06,65838.06
2618,531,582,2284600.79,2180,2200,136089.34,136089.34
2619,8,13,,0,33,38307.8,38307.8
2620,27,32,,64,113,27092.98,27092.98
2621,152,160,27029.37,81,304,16215.98,16215.98
2622,252,267,217836.64,148,455,54977.23,54977.23
2623,12,12,,0,46,10135.3,10135.3
2624,956,961,,367,530,69287.32,69287.32
2625,2310,2317,,1205,1299,59131.79,59131.79
2626,1149,1300,437753.59,535,3294,63685.52,63685.52
2627,4508,4810,,865,6258,180536.14,180536.14
2628,278,296,16356.73,3,876,62896.49,62896.49
2629,1337,1401,2408263.92,2105,2134,239548.57,239548.57
2630,3207,3510,16303.84,6806,10855,136081.33,136081.33
2631,1744,1779,,1004,2513,118315.61,118315.61
2632,1512,1802,,297,4859,76448.43,76448.43
2633,54348,54640,,7337,13751,411926.99,411926.99
2634,2581,2596,8140.7,3048,3220,414499.85,414499.85
2635,158,165,105760.33,13,246,25685.56,25685.56
2636,973,999,,236,1736,148179.67,148179.67
2637,17,19,266747.05,11,39,11830.71,11830.71
2638,52,56,,14,110,17763.82,17763.82
2639,324,347,,0,398,42766.31,42766.31
2640,136,167,,29,605,29226.43,29226.43
2641,1330,1359,501497.14,276,3694,577589.53,577589.53
2642,49,62,,75,117,30685.89,30685.89
2643,60,73,38933.34,29,263,34345.35,34345.35
2644,4727,4866,226455.04,2722,6007,580307.13,580307.13
2645,4334,4354,98646.84,609,1126,52130.16,52130.16
2646,4991,5060,,5928,7605,547434.86,547434.86
2647,74,76,,59,103,10298.84,10298.84
2648,198,203,14704.22,0,457,207261.9,207261.9
2649,330,341,,226,453,126126.15,126126.15
2650,4693,4708,,485,658,16942.08,16942.08
2651,388,412,,621,1507,349538.29,349538.29
2652,41,41,,7,41,12941.89,12941.89
2653,54,71,,5,207,28080.66,28080.66
2654,900,947,2449146.67,2530,2530,279549.44,279549.44
2655,5604,5613,200538.53,1404,1846,78615.57,78615.57
2656,140,142,,205,313,51193.2,51193.2
2657,3726,3761,5880.33,1470,2287,314898.57,314898.57
2658,355,365,,250,608,80053.23,80053.23
2659,80,104,,0,342,26943.49,26943.49
2660,64,69,,123,184,51877.67,51877.67
2661,676,698,,958,969,120040.61,120040.61
2662,1479,1501,7116.96,10,1226,182124.78,182124.78
2663,89,109,,0,600,130437.33,130437.33
2664,49,51,,9,144,16146.6,16146.6
2665,244,294,,3,1039,94703.2,94703.2
2666,289,342,0,234,1039,35450.63,35450.63
2667,240,265,633516.13,390,602,81959.93,81959.93
2668,5,5,,4,18,21880.96,21880.96
2669,3673,3807,1378300.24,2240,4267,173626.05,173626.05
2670,87,89,9.49,159,164,57092.17,57092.17
2671,916,936,,537,2328,40347.18,40347.18
2672,38,42,,109,214,30606.6,30606.6
2673,1901,2089,187.05,3707,4657,121730.49,121730.49
2674,85,88,34038.94,114,180,13392.12,13392.12
2675,891,898,,372,405,32973.29,32973.29
2676,555,571,4633141.45,1049,1576,320937.39,320937.39
2677,9084,9100,117215.49,2926,3365,405308.45,405308.45
2678,4080,4337,645508.53,3228,7519,361968.93,361968.93
2679,2463,2526,,2483,5042,123518.98,123518.98
2680,727,792,,824,1518,113976.34,113976.34
2681,1051,1091,,1191,2086,59834.67,59834.67
2682,2424,2432,25900.5,3142,3143,61569.51,61569.51
2683,213,230,,0,751,80285.33,80285.33
2684,3947,4048,,2376,7008,216557.08,216557.08
2685,392,409,,269,1193,55236.58,55236.58
2686,910,916,,2628,2905,196032.38,196032.38
2687,32,38,,0,189,33566.82,33566.82
2688,2609,3035,3291061.48,1386,7097,214690.43,214690.43
2689,54,61,,228,232,20656.31,20656.31
2690,140,142,15040.74,63,470,66664.25,66664.25
2691,1018,1043,861034.59,850,1488,89818.53,89818.53
2692,78,81,,161,224,42237.89,42237.89
2693,67,76,,3,288,71624.36,71624.36
2694,2227,2356,613615.07,2362,6381,169236.06,169236.06
2695,1992,2203,,914,5809,307915.21,307915.21
2696,287,329,,197,1198,62037.95,62037.95
2697,508,528,5911.01,2127,2429,163893.34,163893.34
2698,190,200,,988,999,463441,463441
2699,1541,1765,,43,5075,126435.41,126435.41
2700,121,131,8033.35,31,325,37505.26,37505.26
2701,4567,4575,31528.65,427,834,50460.5,50460.5
2702,2919,3206,2603526.77,6669,7487,327896.58,327896.58
2703,595,606,113621.72,222,1411,207466.93,207466.93
2704,22,28,11134.48,63,102,17524.37,17524.37
2705,115,120,34715.04,114,240,15686.54,15686.54
2706,330,339,,278,910,176195.82,176195.82
2707,2220,2550,346928.71,1534,3954,41528.43,41528.43
2708,182,205,,348,394,40676.25,40676.25
2709,4893,5270,,4304,9361,310177.44,310177.44
2710,1045,1105,424391.34,2029,2029,175616.33,175616.33
2711,101,105,12829.65,295,329,30495.92,30495.92
2712,61,73,,195,220,51189.4,51189.4
2713,320,376,,146,1340,78566.4,78566.4
2714,112,114,,0,52,17019.63,17019.63
2715,213,232,432500.27,238,657,47940.79,47940.79
2716,291,330,555500.32,1145,1282,101470.17,101470.17
2717,88,92,700472.94,111,270,66336.68,66336.68
2718,1127,1212,,133,1380,40863.31,40863.31
2719,78,88,840.75,29,168,11575.76,11575.76
2720,447,459,272987.87,1024,1041,92822.85,92822.85
2721,2483,2487,94628.25,2320,2530,274334.42,274334.42
2722,5287,5307,,1123,1920,146926.2,146926.2
2723,1116,1177,,8,3960,311569.14,311569.14
2724,409,497,167786.78,94,264,17439.22,17439.22
2725,217,228,929528,160,884,66911.29,66911.29
2726,13748,13898,90523.43,357,7345,130947.32,130947.32
2727,4692,4715,5637.19,3274,3871,108541.25,108541.25
2728,52,54,,0,80,20154.13,20154.13
2729,662,681,2917414.04,734,1960,272000.93,272000.93
2730,115,118,,118,196,16854.44,16854.44
2731,420,424,26090.82,47,978,89154.68,89154.68
2732,880,910,69529.36,1167,1482,172826.44,172826.44
2733,959,1028,,493,2817,149528.46,149528.46
2734,224,226,997488.73,340,572,105119.29,105119.29
2735,6644,6677,,4963,5353,466532.83,466532.83
2736,17,23,,85,104,18398.15,18398.15
2737,70,74,,0,178,18338.68,18338.68
2738,87,98,96272.62,66,279,28660.15,28660.15
2739,1149,1197,0,552,3582,478197.26,478197.26
2740,2581,2622,,3688,4166,245567.97,245567.97
2741,5134,5157,,183,2590,274099.6,274099.6
2742,181,185,336052.18,208,392,42009.16,42009.16
2743,559,709,,1529,1965,40061.88,40061.88
2744,1441,1456,276708.81,712,1044,81784.02,81784.02
2745,434,466,53337.89,779,804,60343.39,60343.39
2746,173,174,5341.7,28,233,23583.5,23583.5
2747,132,136,,169,391,52002.14,52002.14
2748,313,332,,1018,1079,82906.08,82906.08
2749,243,268,86914.03,0,594,45791.78,45791.78
2750,13,14,,0,57,14442.65,14442.65
2751,6241,6309,205659.31,4679,8105,454250.38,454250.38
2752,830,883,4412551.28,2220,2379,295440.13,295440.13
2753,24394,24475,30463.37,6178,6505,287286.88,287286.88
2754,4302,4325,61654.8,1260,2186,272905.92,272905.92
2755,4523,4555,,1242,1690,73677.19,73677.19
2756,3927,3959,261145.63,2982,3012,399578.63,399578.63
2757,102,102,,216,222,27259.96,27259.96
2758,90,95,326063.84,51,315,38689.39,38689.39
2759,1269,1303,29504.6,4125,5050,411962.84,411962.84
2760,1028,1356,,2280,4081,78553.07,78553.07
2761,4243,4273,,1799,4252,380368.64,380368.64
2762,140,176,,8,747,61138.77,61138.77
2763,287,289,,343,571,203215.23,203215.23
2764,638,646,,39,741,121973.58,121973.58
2765,2235,2279,20570.35,1073,1082,57320.38,57320.38
2766,454,479,,287,593,31705.12,31705.12
2767,315,339,,0,599,20670.36,20670.36
2768,611,611,44228.47,215,232,41673.57,41673.57
2769,3193,3222,,2350,2537,192379.92,192379.92
2770,6409,6434,,1166,2118,80032.58,80032.58
2771,1521,1528,,438,481,29262.77,29262.77
2772,53,56,8457.55,128,128,18066.94,18066.94
